TWEET_ID_ANON,USER_ID_ANON,TWEET_TEXT,CREATED_AT
720,64,Me quieren triste y lo logran 😔,Sun Jan 28 22:41:59 +0000 2018
721,64,Me siento peor que ayer...,Tue Jan 23 17:36:47 +0000 2018
722,65,no puedo parar de llorar,Tue Mar 28 09:57:21 +0000 2017
723,65,me diagnosticaron esquizofrenia y depresión bien ahi,Tue Dec 19 13:44:16 +0000 2017
724,65,2 meses sin cortarme pero necesito volver a hacerlo,Tue Aug 08 00:35:47 +0000 2017
725,65,las voces me dicen que lo haga,Thu Mar 23 23:45:44 +0000 2017
726,65,encima los cortes superficiales no me satisfacen necesito profundos que me duelan,Thu Mar 23 23:20:53 +0000 2017
727,65,desde que llegue a casa estoy llorando,Tue Mar 28 18:32:46 +0000 2017
728,65,me estoy volviendo loca,Thu Mar 23 23:20:34 +0000 2017
729,65,últimamente tengo más seguidos los ataques de pánico,Sun Mar 12 10:36:08 +0000 2017
730,65,saben lo feo que es sentir que alguien te mira o te sigue y tener que darte vuelta cada dos segundos me cagó toda,Thu Mar 23 23:31:31 +0000 2017
731,65,"estoy cansada de todo, de tratar denser fuerte y no lograrlo",Tue Aug 08 00:34:28 +0000 2017
732,66,Todo va mal ..,Sat Jan 02 01:50:22 +0000 2016
733,66,Otro día de mierda más.,Wed Dec 30 14:10:47 +0000 2015
734,66,El dolor me ha cambiado.,Tue Dec 29 02:46:39 +0000 2015
735,66,Mi vida no tiene sentido.,Wed Dec 30 04:05:22 +0000 2015
736,66,Estoy demasiada triste para llorar y demasiada cansada para dormir.,Sat Jan 02 01:53:35 +0000 2016
737,66,Me siento más sola que de costumbre..,Wed Dec 30 00:58:06 +0000 2015
738,66,"Me quiero matar , ya no soporto seguir así.",Mon Dec 28 01:56:40 +0000 2015
739,66,"Nada de lo que hago es importante o tomado en cuenta, soy invisible hasta para mi propia familia.",Thu Dec 31 04:02:40 +0000 2015
740,66,Yo sinceramente no puedo con esto.,Mon Dec 28 02:12:24 +0000 2015
741,66,Me quiero matar.,Tue Dec 29 02:51:08 +0000 2015
742,66,"No encuentro forma de sentirme bien, jamas encuentro un momento para sonreír y sentirme bien , odio mi cuerpo, odio lo que soy .",Sat Dec 26 15:01:50 +0000 2015
743,67,Que horror tener que vivir un infierno todos los días,Sun Mar 06 02:25:17 +0000 2016
744,67,Cada vez son más grandes mis ganas de matarme,Sat Apr 23 21:58:55 +0000 2016
745,67,Siento que en cada segundo me hundo mas y mas ...,Sun Nov 22 18:40:59 +0000 2015
746,67,No les puedo explicar lo mal que me siento,Fri Apr 29 23:22:53 +0000 2016
747,67,No puedo seguir sintiendo este vacio por dentro,Sun Nov 29 19:16:15 +0000 2015
748,67,"me quiero morir , soy una inútil , la vida no es para todos y menos para ami",Sun Dec 27 23:24:45 +0000 2015
749,67,Ya estoy harta de todo el mundo,Sat Apr 23 22:05:43 +0000 2016
750,67,Quiero seguir durmiendo.,Thu Mar 10 12:29:52 +0000 2016
751,67,No aguanto seguir ni un minuto más,Sat Apr 23 22:05:54 +0000 2016
752,67,"Me siento tan vacía , triste, ya no tengo fuerzas para salir adelante",Sat Jul 09 01:33:14 +0000 2016
753,67,No veo las horas de acabar con todo,Fri Mar 04 13:12:59 +0000 2016
754,68,"Son las cuatro de la mañana, mi cuarto apesta a cigarrillo al igual que mi cabello, cuerpo y aliento. En menos de d… EXTERNAL_LINK",Sat Jan 27 09:37:23 +0000 2018
755,68,Estoy harta de sentirme como la única pieza que no logra encajar.,Sat Jan 27 01:05:42 +0000 2018
756,68,Estoy teniendo la puta crisis de ansiedad más grande que he tenido en años.,Mon Feb 19 05:51:33 +0000 2018
757,68,"Mi psicóloga me recomendó un ""challenge"" de escritura que vio en Pinterest (toda moderna ella) se supone que el obj… EXTERNAL_LINK",Sat Feb 24 03:29:01 +0000 2018
758,68,"Encima, debo enseñarle los escritos que tenga para mi próxima sesión y estoy entre censurarme y ""a huevo, yo le pag… EXTERNAL_LINK",Sat Feb 24 03:36:23 +0000 2018
759,68,"""No es mi trabajo decirte qué decisiones tomar, solo prescribirte medicinas que te ayuden a lidiar con el impacto d… EXTERNAL_LINK",Sat Feb 24 03:26:57 +0000 2018
760,68,He perdido el control de mi misma.,Fri Feb 09 03:12:26 +0000 2018
761,68,"La depresión causa miles de efectos colaterales como falta de concentración, necesidad de aislamiento, incapacidad… EXTERNAL_LINK",Thu Jan 25 12:41:53 +0000 2018
762,68,"No pude dormir en toda la noche porque luego de mi crisis de anoche, la cabeza me daba vueltas y no podía respirar… EXTERNAL_LINK",Mon Feb 19 17:05:34 +0000 2018
763,69,"Me siento tan mal hoy, nunca una bien",Wed Feb 21 15:56:38 +0000 2018
764,69,"Últimamente no siento más que tristeza o a veces nada, ya rompí todo en mi.",Sat Apr 07 16:33:59 +0000 2018
765,69,Estoy demasiado cansada para seguir.,Fri Mar 30 04:16:59 +0000 2018
766,69,Que ganas de morir 24/7.,Thu Mar 22 22:29:43 +0000 2018
767,69,"Todo me agobia y sofoca, mejor exiliarme de la vida.",Fri Feb 16 22:55:12 +0000 2018
768,69,Hoy la tristeza me consume.,Thu Apr 12 14:32:18 +0000 2018
769,69,"Vivo acostada en la cama, en cualquier momento me salen raíces lloro",Sun Mar 04 19:40:32 +0000 2018
770,69,"Me siento más horrible de lo normal, ya me rompi again",Fri Feb 16 08:18:17 +0000 2018
771,69,Harta de sentirme insuficiente.,Sun Mar 04 20:27:26 +0000 2018
772,69,Necesito que me abrace hasta que deje de sentirme como el orto.,Mon Mar 26 10:15:37 +0000 2018
773,70,no paro de pensar mierdas nunca.,Tue Feb 27 19:07:53 +0000 2018
774,70,nunca voy a llegar a hacer algo bien en mi vida.,Mon May 15 17:05:38 +0000 2017
775,70,"no soporto esta vida de mierda, no soporto toda la mierda que me sucede.",Thu May 18 20:38:37 +0000 2017
776,70,si sigo asi voy a terminar en el peor pozo depresivo que haya tenido.,Mon Mar 26 00:54:31 +0000 2018
777,70,soy una mierda de persona.,Fri May 05 15:16:37 +0000 2017
778,70,"hace mucho no escribia por aca, pense que estaba en una buena etapa, pero siempre vuelvo a lo mismo.",Sun Feb 04 18:37:26 +0000 2018
779,70,es normal que todo me salga mal.,Sun May 28 02:44:19 +0000 2017
780,70,no soporto a la gente que me rodea.,Mon May 15 01:31:06 +0000 2017
781,70,no me sale una bien.,Mon Mar 26 00:51:05 +0000 2018
782,70,lo peor es cuando vuelven las ganas de hacerme daño.,Sat Feb 10 21:27:00 +0000 2018
783,71,Hay que estar demasiado vacíos par dar cabida a tanta tristeza.,Tue Apr 17 02:49:33 +0000 2018
784,71,Me siento triste y no sé que hacer con mi vida,Fri Mar 16 20:22:33 +0000 2018
785,71,"No hallar una explicación lógica al porque te sientes mal es terrible, solo estar en tu cama y llorar, llorar sin s… EXTERNAL_LINK",Tue Mar 27 00:52:51 +0000 2018
786,71,Miedo a volver a caer... EXTERNAL_LINK,Wed May 23 22:06:25 +0000 2018
787,71,Si desaparezco se que a nadie le importaría.,Sun Jun 03 16:06:35 +0000 2018
788,71,"Tengo un bajón de esos que solo producen ganas de llorar por horas, que te quitan las ganas de comer, levantarte de… EXTERNAL_LINK",Wed Jun 06 01:22:33 +0000 2018
789,71,"Miento y me digo que estoy bien, mientras una cuchilla atraviesa mi piel me hace sentir libre y hace que no sienta… EXTERNAL_LINK",Sun May 27 12:27:45 +0000 2018
790,71,No entiendo la manía  de querer alejar a todos.,Thu May 31 22:33:07 +0000 2018
791,71,Quiero olvidarme de que existo.,Wed Jun 06 22:08:41 +0000 2018
792,71,"Más deprimida y más sola  que antes, más vacía que nunca.",Thu Mar 08 00:43:59 +0000 2018
793,71,"Muchas veces deseaba que llegara alguien a sacarme de este abismo, ahora solo quiero hundirme, llorar, hacerme daño… EXTERNAL_LINK",Sun May 20 17:58:34 +0000 2018
794,71,"Los antidepresivos son como la religión, solo te dan la ilusión de que pueden cambiar tu vida.",Fri Mar 23 16:45:20 +0000 2018
795,72,Maldita estúpida depresiva😪,Fri Dec 02 21:04:27 +0000 2016
796,72,"Ya no aguantó mas!!!me duele todo,esta mierda no me pasa mas😭",Thu Dec 08 16:01:29 +0000 2016
797,72,Volver a cortarme o solo llorar todos los dias hasta no poder mas,Sat Jan 14 05:05:50 +0000 2017
798,72,"Me volvere loca,no puedo mas,ya no quiero seguir asi",Sat Jan 14 05:04:48 +0000 2017
799,72,No lo aguantó mas😭me duele demasiado y estos medicamentos de mierda no me ayudan en nada,Tue Dec 06 00:22:21 +0000 2016
800,72,"No tengo el valor para nada,solo quiero llorar",Sat Jan 14 05:02:32 +0000 2017
801,72,Tal vez ya no haya un futuro para mi...,Wed Jan 04 19:15:39 +0000 2017
802,72,Esta vida es una mierda,Sat Dec 03 22:00:40 +0000 2016
803,72,"Es la primera vez q busco ayuda enserio,debo estar realmente mal para hacerlo😪",Fri Jan 13 23:30:09 +0000 2017
804,72,Estoy llorando y aun no entiendo de q sirve,Sat Dec 03 22:01:16 +0000 2016
805,73,me quiero morirrrrrr,Tue Jan 09 04:54:25 +0000 2018
806,73,otro día de mierda,Fri Feb 09 15:44:49 +0000 2018
807,73,"no importa cuánto me esfuerce, nunca soy suficiente para nada, ni para nadie.",Mon Feb 12 04:04:55 +0000 2018
808,73,que se te corte la voz al hablar cuando estás triste es lo peor,Tue Feb 13 03:25:48 +0000 2018
809,73,"no puedo dormir, cada vez que intento dormir me quedo sin aire",Sun Jan 14 04:30:05 +0000 2018
810,73,"me estoy mareando mucho y me falta el aire, ojalá me esté por morir",Sun Feb 11 15:52:09 +0000 2018
811,73,que ironía vivir buscando estar bien pero hundirse cada día más,Mon Jan 22 01:35:45 +0000 2018
812,73,"Te pasas el día fingiendo sonrisas, fingiendo que estás bien pero en verdad estás que te rompes en mil pedazos, que… EXTERNAL_LINK",Thu Feb 22 04:29:30 +0000 2018
813,73,"me duele verme así, sin saber para dónde arrancar, sin saber para dónde correr",Mon Jan 15 23:48:03 +0000 2018
814,74,No sé como describir lo mierda que me siento,Sun May 27 21:24:11 +0000 2018
815,74,Que de la mierda me siento,Mon Feb 05 19:30:28 +0000 2018
816,74,"Mi novio hizo como que ""bromas"" de que había engordado o estaba gorda. Y nada, me quiero morir",Wed Jan 31 21:36:11 +0000 2018
817,74,"Me atraque re feo hoy y encima tomé alcohol, me odio tanto",Wed Nov 01 09:19:40 +0000 2017
818,74,Cansada de que me vigilen todo el tiempo,Mon Feb 05 19:51:38 +0000 2018
819,74,"Me perdí. No sé que me pasa, no era así, no soy así.",Mon Jan 08 19:01:23 +0000 2018
820,74,Estoy harta de ser una gorda de mrd,Thu Feb 01 04:34:10 +0000 2018
821,74,Ptm me quiero matar,Tue Jan 16 02:31:54 +0000 2018
822,74,"No sé que llegarían a pensar las personas que me conocen si me encuentran esta cuenta. Igual no va pasar, talvez ni les importe.",Wed Feb 07 18:44:03 +0000 2018
823,74,Lo peor es que así mi apetito se abre más y ahhhg. Tengo que controlar mi ansiedad.,Sat Jan 20 19:37:15 +0000 2018
824,74,"No puedo dejar de llorar, que estrés",Sun May 27 23:27:00 +0000 2018
825,74,"Amo cuando no me vigilan a la hora de comer, son muy pocas veces pero debo aprovechar.",Wed Jan 31 21:57:21 +0000 2018
826,74,Tengo ganas de llorar hasta no poder más,Fri Dec 29 05:23:35 +0000 2017
827,75,"Perdi la ilución de mi felicidad, cuando me di cuenta que hacia todo para estar bien y aún asi no podia",Mon Dec 05 02:56:17 +0000 2016
828,75,Siento ese maldito vacío de nuevo . . . EXTERNAL_LINK,Sun Nov 27 15:02:22 +0000 2016
829,75,"La angustia que siento, nadie me la puede sacar.",Wed Nov 29 02:30:24 +0000 2017
830,75,"Que haces cuando te mueres por dentro, y nadie te ayuda a escapar de toda esa mierda?",Thu Feb 16 03:21:33 +0000 2017
831,75,Estoy cansado EXTERNAL_LINK,Thu Dec 22 18:45:25 +0000 2016
832,75,"Y me di cuenta que mi vida comenzo a cambiar, me sentia diferente, mas solo, mas vacío, mas hundido y nada podia cambiar.",Thu Oct 27 02:47:52 +0000 2016
833,75,"Necesito dejar de sentirme tan sólo y vacío, pero ya no hay remedio😔",Sun Feb 19 23:14:46 +0000 2017
834,75,"Me siento destrozado, vacío, sin nada por lo que seguir, sin motivos para levantarme cada día.",Mon May 30 04:17:48 +0000 2016
835,75,"Odio esos momentos en los que me siento solo, y no puedo hacer nada.",Thu Nov 10 03:43:42 +0000 2016
836,75,Estoy cansado de esos bajones que vienen así de la nada.,Mon Apr 10 02:22:41 +0000 2017
837,75,Realmente estoy en un infierno. EXTERNAL_LINK,Sun Oct 09 16:55:29 +0000 2016
838,76,"Vivir en depresión 
Hacerme vários tatuajes que digan 
(Idiota, cobarde, imbécil, inservible) para recordarme que r… EXTERNAL_LINK",Sun Apr 29 20:01:35 +0000 2018
839,76,"Tenían razón, solo soy un fracaso en mi vida",Thu Sep 21 03:50:26 +0000 2017
840,76,Creo que ya es Tiempo de morirme,Thu Apr 26 21:27:06 +0000 2018
841,76,Ya no tengo ganas de nada,Thu Sep 21 03:49:30 +0000 2017
842,76,Matar a todos los que me han hecho la vida imposible durante este tiempo y luego suicidarme?,Sun Apr 29 19:56:17 +0000 2018
843,76,"Quiero irme a un lugar donde nadie me vea gritar, donde nadie me vea llorar, donde pueda sacar todo ese llanto que me he estado guardando",Sun Feb 12 19:03:55 +0000 2017
844,76,Déjenme en paz pensamientos!! Que ya mucho daño me han hecho,Sun May 07 05:08:59 +0000 2017
845,76,Me siento inútil,Sun Feb 19 18:32:05 +0000 2017
846,76,Maldito insomnio tengo que dormir!!,Tue Mar 27 08:32:22 +0000 2018
847,76,"Llegan otra vez esos pensamientos de culpa, de tristeza, de rabia, de todo! Ya no se como pedirles que paren!!",Sun Apr 09 05:21:41 +0000 2017
848,76,Siento que no sirvo para nada,Sun Apr 29 19:54:56 +0000 2018
849,77,Que cansado que estoy de tantas cosas,Tue Jan 09 23:11:49 +0000 2018
850,77,En cualquier momento voy a explotar de llanto,Fri Feb 16 19:15:59 +0000 2018
851,77,Al parecer no valgo la pena ser amigo de alguien,Wed Jan 03 00:58:44 +0000 2018
852,77,Ya estoy cansado de llorar,Sat Jan 06 04:51:37 +0000 2018
853,77,"Al final todos se van,te dejan sólo y vas a tener que aguantar el peso de tus lágrimas y el de las ganas de renunciar a todo",Wed Jan 03 15:44:41 +0000 2018
854,77,Esto me está lastimando mucho,Fri Jan 12 00:22:42 +0000 2018
855,77,Quiero llorar y cortarme por favor,Fri Jan 12 00:22:53 +0000 2018
856,77,Otra persona mas que se aleja... No sirvo para esto,Tue Jan 09 02:46:40 +0000 2018
857,78,Que fracaso soy.,Tue Oct 20 04:06:26 +0000 2015
858,78,Mi muñeca esa tan roja que ya no se en donde seguir cortando.,Thu Oct 22 02:30:29 +0000 2015
859,78,"Me siento vacía, no se que sentir al respecto de mi vida.",Sun Oct 23 06:11:14 +0000 2016
860,78,"Nadie me necesita, nadie se preocupa.",Wed Oct 21 02:51:08 +0000 2015
861,78,Soy una decepcion para todos,Thu Nov 05 02:17:36 +0000 2015
862,78,Veo mi vida pasando y solo me dan ganas de morir EXTERNAL_LINK,Mon Oct 19 19:30:32 +0000 2015
863,78,Que triste no sentir nada.,Tue Dec 01 20:50:42 +0000 2015
864,78,"Detesto esas noches en las que me deprimo, en las que pasan horas y el llanto no cesa, en las que solo pienso cuchillas y sangre.",Sat Oct 24 05:08:49 +0000 2015
865,78,"Este miedo que me oprime
Hoy es algo comun.",Tue Oct 20 19:29:27 +0000 2015
866,78,Deberia lanzarme del puto balcon y dejar tanta mierda hablandole no se a quien por esta mierda de red social.,Thu Oct 22 02:11:12 +0000 2015
867,79,Literalmente no tengo ganas de hacer nada,Sat Oct 29 14:37:20 +0000 2016
868,79,Sólo que no decido cuando será el momento de dejar de existir.,Sat Oct 29 13:54:06 +0000 2016
869,79,Puede que merezca sufrir de la manera en la que lo estoy haciendo.,Sun Oct 30 17:19:06 +0000 2016
870,79,Imposible sentirme bien,Sat Oct 29 23:04:51 +0000 2016
871,79,"Estoy en una crisis, apunto de romper en llanto",Mon Dec 14 16:25:54 +0000 2015
872,79,Que horrible saber que sos invisible para todo tu alrededor y que le da lo mismo como tu vida se destruye o no.,Tue May 10 00:55:31 +0000 2016
873,79,"Estoy volviendo a tener los mismos pensamientos que antes y eso me desborda, lo supere por varios meses.",Tue May 10 00:57:45 +0000 2016
874,79,Clorazepan?,Mon Oct 31 02:00:10 +0000 2016
875,79,"Tengo una depresión encima, en cualquier momento me llenó el estómago de pastillas",Mon Oct 31 01:29:16 +0000 2016
876,79,Insomnio de mierda,Sun Oct 30 09:22:23 +0000 2016
877,79,"Es uno de esos días que son los peores de mi vida y quiero desaparecer, es tan intenso el dolor que no quiero nada.",Mon Oct 31 00:42:57 +0000 2016
878,80,"Quiero llorar perdón, no aguanto más nada",Mon Jul 17 03:45:29 +0000 2017
879,80,Es que no tengo nadie con quién hablar y me siento ahogada al no sacarlo,Fri Jan 26 02:38:51 +0000 2018
880,80,Puta madre quiero desaparecer,Mon Jul 17 03:46:17 +0000 2017
881,80,No quiero psiquiatras otra vez,Sat Jan 06 04:21:29 +0000 2018
882,80,O será la puta depresión otra vez?,Thu Jan 25 01:42:55 +0000 2018
883,80,Cinco noches seguidas cortándome no me hacen para nada bien,Fri Jan 26 02:38:31 +0000 2018
884,80,Enferma con E de estúpida mentalllll EXTERNAL_LINK,Wed Feb 07 02:46:25 +0000 2018
885,80,Esos momentos en los que tengo ganas de enterrarme un cuchillo en la garganta,Mon Jul 17 03:45:01 +0000 2017
886,80,Hace tres días que no como (almuerzo ni cena). Estoy volviendo a lo mismo y me encanta.,Thu Feb 15 03:16:27 +0000 2018
887,80,"Prometí que hasta que mi abuela estuviera con vida no iba a hacer nada, pero ella ya no está, y gran parte de mi quiere estar con ella",Sat Jan 06 04:38:36 +0000 2018
888,81,Sentir que no sirves para nada.,Tue Feb 20 02:32:56 +0000 2018
889,81,Me siento muy mal conmigo misma.,Thu Mar 01 14:52:27 +0000 2018
890,81,"La depresión y la ansiedad siempre van a acompañarme, y espero de verdad que un dia consigan vencerme.",Tue Feb 20 02:39:46 +0000 2018
891,81,Me doy mucho asco.,Thu Mar 01 14:52:35 +0000 2018
892,81,"Me siento tan estúpida cuando me veo llorando frente al espejo, despreciandome.",Tue Feb 20 02:46:45 +0000 2018
893,81,Muerta en vida.,Tue Feb 20 02:43:37 +0000 2018
894,81,"Rutina de siempre.
Unos cortes y a dormir.",Mon Apr 04 23:33:46 +0000 2016
895,81,"Y que más da, si ya nada vale la pena.",Tue Feb 20 02:34:52 +0000 2018
896,81,Estoy cansada de siempre lo mismo.,Tue Feb 20 02:36:24 +0000 2018
897,81,No puedo más.,Tue Feb 20 03:10:07 +0000 2018
898,82,"Quiero estar sola, no soporto salir a la calle, no soporto hablar, no soporto mirar a la gente, no soporto a la gente.",Wed May 16 13:13:43 +0000 2018
899,82,"No valgo nada, no sé hacer nada bien, soy una inútil que es insuficiente para todo el mundo, soy una mierda pisotea… EXTERNAL_LINK",Fri Jun 01 11:47:56 +0000 2018
900,82,Que harta estoy de todo ya.,Thu May 31 06:39:00 +0000 2018
901,82,"Pensaba que apoyarme en los demás me vendría bien... pero no es así, no me entienden, solo me machacan diciéndome q… EXTERNAL_LINK",Sat Jun 02 19:37:43 +0000 2018
902,82,"Solo quiero tirarme en la cama, volver a empastillarme y dormir, dejar de luchar por un día, porque ya estoy muy cansada.",Thu May 31 07:11:45 +0000 2018
903,82,No se que hacer con mi vida. Me siento tan perdida...,Wed Jun 06 07:13:40 +0000 2018
904,82,"Ayer lloré lo que llevaba semanas guardando, exploté completamente.",Sun Jun 03 09:01:41 +0000 2018
905,82,Quiero cortarme... me hice arañazos para calmarme pero... no es suficiente.,Fri Jun 01 16:58:25 +0000 2018
906,82,"Soy un puto desastre, siempre tiene que haber alguien encima mia. Soy una carga, solo un problema más.",Sun May 20 19:33:15 +0000 2018
907,82,Solo ducharme y vestirme me deja al límite de mis fuerzas...,Fri May 18 16:12:18 +0000 2018
908,82,"Pero aquí estoy, con heridas en los brazos, hechos por mis propias uñas, con un ataque de ansiedad y nadie me ve.",Sun May 20 19:18:25 +0000 2018
909,82,"No soporto más estar aquí... todo el mundo está mal, yo estoy mal... prefiero estar mal sola y no embargarme tambié… EXTERNAL_LINK",Sat Jun 02 19:05:26 +0000 2018
910,82,Solo quiero llorar...,Sat Jun 02 18:29:28 +0000 2018
911,83,"Si piensas mucho, te das cuenta de que casi todo es una mierda.",Fri Oct 27 19:19:26 +0000 2017
912,83,"Aquí iniciando la semana con ganas de morirme, como para no perder la costumbre.",Mon Oct 30 18:40:19 +0000 2017
913,83,"Tengo tanto miedo, nose que está mal en mi.",Wed Nov 22 02:49:56 +0000 2017
914,83,"Cada vez que trató hacer algo bien, todo me sale mal.",Fri Oct 13 02:34:27 +0000 2017
915,83,Odio tanto mi caracter de mierda.,Thu Nov 02 01:30:26 +0000 2017
916,83,el 2017 ha sido un año que me ha provocado más inestabilidad emocional que todos los años anteriores juntos.,Sat Nov 25 02:58:45 +0000 2017
917,83,"soy un desastre
soy un estorbo
soy una mierda
soy un problema
soy un error.",Sat Nov 25 02:57:07 +0000 2017
918,83,Ni siquiera sé por qué siempre estoy cansado. Probablemente es por aferrarme a cosas que debería haber dejado ir hace mucho tiempo.,Sat Nov 11 01:46:39 +0000 2017
919,83,"Solo pido que me salgan las cosas bien por estos días .
No cagarla como siempre . Solo eso pido eso, hacer todo bien ..",Sun Nov 05 01:38:24 +0000 2017
920,83,Los pensamientos me hacen mierda.,Tue Oct 10 03:18:10 +0000 2017
921,83,Nadie tiene que saber si estamos tristes.,Sat Oct 28 17:37:46 +0000 2017
922,83,He estado pensado mucho en lo mierda que es mi vida.,Sat Oct 28 21:01:40 +0000 2017
923,83,Odio cuando me quiero dormir y mi mente no se calla.,Fri Oct 13 02:35:38 +0000 2017
924,83,Todos mis días son un completo asco .,Sun Nov 05 01:36:46 +0000 2017
925,84,"Que horrible es quedarse estancado, sin ganas, ni motivación, sin inspiración.",Wed Feb 07 04:58:54 +0000 2018
926,84,Estoy destrozado y nada puede arreglarlo.,Fri Jun 02 18:13:35 +0000 2017
927,84,Me siento en un abismo en el cual no puedo salir.,Tue Sep 05 18:16:10 +0000 2017
928,84,"Hay momentos en los que me siento vacío, como si no tuviera nada, como si no tuviera a nadie.",Wed Feb 07 04:33:50 +0000 2018
929,84,He llegado al punto de perder el interés por absolutamente todo.,Wed May 17 17:51:06 +0000 2017
930,84,"¿Nunca les paso que se desconocen? Porque a mi me pasa mucho, últimamente",Mon May 15 05:10:54 +0000 2017
931,84,intento tragar el nudo que tengo en la garganta...pero solo me hace llorar.,Sat Nov 04 18:41:12 +0000 2017
932,84,"No quiero sentirme así toda la vida, con un enorme vacío en pecho y un nudo en la garganta",Tue Sep 05 18:28:44 +0000 2017
933,84,Últimamente me están dando ganas de dormir una semana seguida.,Thu Jul 06 11:51:29 +0000 2017
934,84,Hoy me siento más frágil que nunca.,Wed Feb 07 04:59:41 +0000 2018
935,85,"Lo jodido de la depresión es que te aísla de amigos, familia... y te deja solo, sin justificación de por medio.",Sat Mar 31 03:25:20 +0000 2018
936,85,Estoy volviendo a perder la motivación para levantarme por las mañanas.,Thu Apr 05 10:55:23 +0000 2018
937,85,Me estoy haciendo mierda.,Tue Apr 17 03:14:59 +0000 2018
938,85,Depresión.,Mon Feb 05 04:00:34 +0000 2018
939,85,Cuando estoy a solas pienso en quitarme del medio.,Sun Mar 18 07:44:15 +0000 2018
940,85,"Acabaré con mi vida, quizás no hoy, ni mañana, pero lo haré algún día...",Fri Mar 09 17:51:10 +0000 2018
941,85,"Quiero que se detenga, que deje de doler.",Mon Feb 05 04:24:24 +0000 2018
942,85,"La depresión no es una excusa para evadir a la sociedad, es una realidad que limita cualquier tipo de espacio personal.",Wed Apr 04 06:44:49 +0000 2018
943,85,"Quiero llorar, pero ya no salen lágrimas, quiero gritar, y mi voz se quiebra. Necesito desaparecer.",Sat Feb 03 03:48:53 +0000 2018
944,85,6:56 am. El insomnio dejo de ser una simple etapa desde las 3 am de 2014,Sat Apr 14 09:56:08 +0000 2018
945,85,Ansiedad.,Mon Feb 05 04:00:14 +0000 2018
946,85,"Me siento igual que hace 4 años. Solo, vacío, inútil.",Sat Feb 03 03:54:16 +0000 2018
947,85,No sé que hacer con mi vida.,Fri Apr 20 06:51:57 +0000 2018
948,85,Me siento tan mal que no puedo fingir no estarlo.,Tue Mar 06 02:08:58 +0000 2018
949,85,Estrés.,Mon Feb 05 04:00:19 +0000 2018
950,85,Me duele mucho el alma.,Tue Apr 24 00:20:47 +0000 2018
951,86,Estoy cansada de todo y de todos ojala esto fuera una pesadilla de la que pueda despertar...,Sat May 05 01:24:20 +0000 2018
952,86,Que baajoon,Wed Nov 09 00:16:48 +0000 2016
953,86,Aveces tengo miedo de mi misma!😳,Fri Sep 01 00:44:05 +0000 2017
954,86,Acompañada o no me siento sola igual,Tue Dec 13 18:23:59 +0000 2016
955,86,No puedo mas😥,Tue Dec 13 18:22:41 +0000 2016
956,86,La vida misma me empuja hacia la muerte,Wed Apr 25 02:09:35 +0000 2018
957,86,La vida es una mierda y los que te quieren solo lo empeoran,Wed Apr 25 02:07:34 +0000 2018
958,86,Ya no puedo mas EXTERNAL_LINK,Tue Dec 26 00:27:44 +0000 2017
959,86,Me aferro al mañana pero mi pasado me persigue.....,Tue Dec 13 18:20:29 +0000 2016
960,86,yo no se la vida me odia :((,Wed Jan 07 14:55:53 +0000 2015
961,87,Me siento más sola y patética que nunca.,Thu Jan 04 18:45:32 +0000 2018
962,87,"Me veo horrible, estoy triste e intratable, me siento usada y pisoteada, no quiero salir de mi casa, solamente quiero morirme.",Wed Mar 14 19:44:24 +0000 2018
963,87,No me quieren en ningún lado y solamente tengo ganas de desaparecer.,Wed Feb 14 14:19:13 +0000 2018
964,87,"Nunca sé que hacer ante los problemas, no tengo reacción.",Mon Feb 26 13:54:59 +0000 2018
965,87,No puedo creer que necesite una pastilla de mierda para sentirme bien.,Sun Jan 07 00:36:28 +0000 2018
966,87,No sé que hacer y estoy atrapada.,Wed Feb 14 14:18:02 +0000 2018
967,87,Estoy tan cansada de que la gente a mi alrededor no me haga sentir nada.,Fri Oct 20 15:37:52 +0000 2017
968,87,"Siempre estoy al borde del llanto, incluso cuando estoy de buen humor.",Thu Jan 11 12:55:13 +0000 2018
969,87,"Mis estabilizadores de ánimo tienen un mejor efecto cuando recién los empezas a tomar, entonces, no los tomo por un… EXTERNAL_LINK",Fri Mar 23 21:32:34 +0000 2018
970,87,No puedo estar tranquila nunca. Tengo tantas ganas de morirme.,Mon Mar 26 16:42:45 +0000 2018
971,87,"Maduré desde el 2015 a ahora, pero estoy todavía más deprimida.",Wed Mar 21 02:40:56 +0000 2018
972,88,Me siento tan desprotegida.,Wed Jan 24 01:35:06 +0000 2018
973,88,"Siento la necesidad de lastimarme, que mierda loco estoy tan cansada de sentirme así, no quiero más esto",Sun Mar 04 05:55:32 +0000 2018
974,88,Estoy muy sensible últimamente no me soporto,Wed Jan 10 04:39:57 +0000 2018
975,88,"Estoy tan harta que ni llorar me sale pero tengo tanta rabia y tristeza que mejor me voy a dormir, así evito mandarme cagadas",Sun Mar 04 00:59:37 +0000 2018
976,88,Que mal me hace todo que mal me hace todo que mal me hace todo que mal me hace todo,Mon Jan 29 20:52:55 +0000 2018
977,88,Tengo que hacer varias cosas pero no tengo nada de energía y encima estoy triste,Sun Mar 04 17:35:29 +0000 2018
978,88,Trato de no pensar en cosas feas para estar al menos un poquito bien pero aunque no piense el sentimiento de tristeza y vacío nunca se va,Tue Nov 14 00:04:30 +0000 2017
